Date, Open, High, Low, Close, Volume
03/29/23, 8.50, 8.52, 8.50, 8.50, 17200
03/28/23, 8.36, 8.50, 8.36, 8.42, 3300
03/27/23, 8.80, 8.80, 8.54, 8.68, 2000
03/24/23, 9.00, 9.00, 8.28, 8.74, 1100
03/23/23, 9.02, 9.02, 8.52, 9.00, 223300
03/22/23, 9.00, 9.02, 8.26, 9.00, 261000
03/21/23, 9.04, 9.06, 8.60, 9.02, 219800
03/20/23, 8.52, 9.02, 8.50, 8.94, 90800
03/17/23, 8.52, 9.02, 8.52, 9.00, 224500
03/16/23, 9.00, 9.02, 8.52, 8.98, 34700
03/15/23, 8.52, 9.02, 8.52, 9.02, 214500
03/14/23, 8.52, 9.02, 8.52, 9.00, 223400
03/13/23, 9.00, 9.02, 8.52, 9.02, 220200
03/10/23, 8.66, 9.02, 8.52, 8.94, 262000
03/09/23, 8.96, 9.02, 8.66, 9.00, 314500
03/08/23, 9.00, 9.04, 8.96, 9.00, 215600
03/07/23, 9.10, 9.10, 8.88, 8.96, 6500
03/06/23, 9.00, 9.10, 9.00, 9.06, 4600
03/03/23, 9.00, 9.00, 9.00, 9.00, 6800
03/02/23, 9.04, 9.04, 9.00, 9.00, 14400
03/01/23, 9.02, 9.18, 9.00, 9.02, 9600
02/28/23, 9.04, 9.04, 9.02, 9.02, 16200
02/27/23, 9.10, 9.20, 9.00, 9.04, 13700
02/24/23, 9.30, 9.30, 9.00, 9.04, 69700
02/23/23, 9.10, 9.20, 9.00, 9.04, 406700
02/22/23, 9.00, 9.10, 9.00, 9.08, 14300
02/21/23, 9.00, 9.02, 8.90, 9.00, 121500
02/20/23, 9.00, 9.20, 8.88, 9.00, 214600
02/17/23, 9.02, 9.12, 8.88, 9.00, 25300
02/16/23, 8.98, 9.02, 8.62, 8.92, 100700
02/15/23, 8.66, 9.00, 8.62, 8.98, 152000
02/14/23, 9.00, 9.10, 8.60, 9.00, 44400
02/13/23, 8.90, 9.02, 8.54, 8.80, 93000
02/10/23, 9.02, 9.02, 8.50, 8.86, 3900
02/09/23, 9.02, 9.02, 8.46, 9.00, 101000
02/08/23, 8.70, 9.02, 8.50, 9.00, 437800
02/07/23, 8.74, 9.00, 8.70, 8.76, 6700
02/06/23, 8.80, 9.02, 8.42, 8.90, 1301600
02/03/23, 9.00, 9.00, 8.40, 8.74, 66600
02/02/23, 8.72, 8.72, 8.50, 8.70, 56700
02/01/23, 8.80, 8.80, 8.70, 8.78, 9500
01/31/23, 9.00, 9.00, 8.78, 8.90, 13100
01/30/23, 8.60, 8.80, 8.60, 8.80, 41100
