Date, Open, High, Low, Close, Volume
01/05/23, 3.00, 3.00, 2.96, 2.98, 200
01/04/23, 2.96, 2.96, 2.96, 2.96, 100
01/03/23, 2.96, 2.96, 2.96, 2.96, 5100
12/29/22, 2.96, 2.96, 2.96, 2.96, 100
12/28/22, 2.80, 3.00, 2.80, 2.96, 900
12/23/22, 2.82, 2.82, 2.80, 2.80, 600
12/22/22, 2.80, 2.80, 2.80, 2.80, 31500
12/21/22, 2.80, 2.80, 2.80, 2.80, 20300
12/20/22, 2.80, 2.80, 2.65, 2.80, 34200
12/19/22, 2.80, 2.80, 2.80, 2.80, 100
12/16/22, 2.80, 2.80, 2.80, 2.80, 1600
12/15/22, 2.80, 2.80, 2.80, 2.80, 200
12/09/22, 2.65, 2.65, 2.65, 2.65, 800
12/08/22, 2.82, 2.82, 2.82, 2.82, 200
12/07/22, 2.82, 2.82, 2.54, 2.76, 1000
12/01/22, 2.82, 2.82, 2.82, 2.82, 400
11/30/22, 2.80, 2.80, 2.54, 2.64, 500
11/28/22, 2.90, 2.90, 2.80, 2.82, 500
11/25/22, 3.10, 3.10, 3.10, 3.10, 100
11/23/22, 3.00, 3.00, 3.00, 3.00, 78800
11/22/22, 2.78, 2.78, 2.78, 2.78, 63300
11/18/22, 2.78, 2.78, 2.78, 2.78, 600
11/17/22, 2.80, 2.80, 2.70, 2.78, 1200
11/16/22, 3.00, 3.00, 2.70, 2.72, 10600
11/15/22, 2.90, 3.00, 2.90, 2.99, 4000
11/14/22, 2.70, 2.90, 2.70, 2.87, 600
11/11/22, 2.70, 2.70, 2.44, 2.66, 1200
11/10/22, 2.71, 2.71, 2.60, 2.67, 1600
11/09/22, 2.70, 2.70, 2.70, 2.70, 1500
11/08/22, 2.70, 2.71, 2.70, 2.70, 400
11/07/22, 2.70, 2.70, 2.70, 2.70, 700
11/04/22, 2.46, 2.46, 2.20, 2.46, 40200
11/03/22, 2.47, 2.47, 2.25, 2.26, 3600
11/01/22, 2.25, 2.25, 2.25, 2.25, 10100
10/28/22, 2.60, 2.60, 2.27, 2.49, 300
10/27/22, 2.40, 2.40, 2.40, 2.40, 100
10/26/22, 2.50, 2.50, 2.50, 2.50, 100
10/25/22, 2.60, 2.60, 2.60, 2.60, 20000
10/24/22, 2.65, 2.65, 2.65, 2.65, 100
10/21/22, 2.50, 2.50, 2.50, 2.50, 200
10/19/22, 2.50, 2.50, 2.50, 2.50, 100
10/18/22, 2.50, 2.50, 2.50, 2.50, 200
10/17/22, 2.28, 2.28, 2.28, 2.28, 100
10/12/22, 2.30, 2.30, 2.28, 2.28, 4100
10/11/22, 2.28, 2.28, 2.27, 2.27, 1700
10/07/22, 2.49, 2.49, 2.49, 2.49, 200
10/06/22, 2.49, 2.49, 2.28, 2.39, 400
10/05/22, 2.27, 2.49, 2.27, 2.29, 8200
10/04/22, 2.27, 2.27, 2.27, 2.27, 100
10/03/22, 2.43, 2.70, 2.43, 2.52, 600
09/29/22, 2.70, 2.70, 2.70, 2.70, 300
